구분자(PK),공구 대분류 코드,공구 대분류,공구 중분류 코드,공구 중분류,공구 이름,과금기준,수량,장소 PK,대여장소명,상세주소,위도,경도,전화번호,평일오픈시간,평일클로즈시간,생성일시,요금,cluster,공구 중분류 new
10153,2,전동공구,23,그라인더,절단석,없음,2,13024,대치2동 주민센터 공구대여소,서울특별시 강남구 영동대로65길 24,37.5023094,127.064183,02-3423-8430,09:00,18:00,2018-11-27 15:41:31,무료,52,그라인더
9602,2,전동공구,23,그라인더,절단석,없음,18,13014,세곡동 주민센터,서울특별시 강남구 율현동 278-1,37.469056,127.106917,02-3423-8656,09:00,18:00,2018-11-23 13:31:06,무료,52,그라인더
16977,2,전동공구,23,그라인더,충전 그라인더,1일,1,13167,성북청소년문화의집,성북구 솔샘로 107,37.615652,127.0085058,02-919-9566,09:00,21:00,2024-10-23 15:32:22,2000원,302,그라인더
15204,2,전동공구,23,그라인더,충전 그라인더,없음,1,505,유락종합사회복지관,서울특별시 중구 신당동 160-2,37.56509,127.02276,02-2235-4000,09:00,18:00,2023-01-04 13:32:43,무료,302,그라인더
14666,2,전동공구,23,그라인더,충전 그라인더,없음,2,13213,동네방네 마을이음센터(시흥3동 마을관리소),서울특별시 금천구 시흥동 961-5,37.4387389,126.904334,02-803-5684,09:00,13:00,2022-07-08 20:26:56,무료,302,그라인더
13849,2,전동공구,23,그라인더,충전그라인더,없음,1,497,약수동주민센터 공구대여소,서울특별시 중구 신당동 366-15,37.55247,127.00899,02-3396-8522,09:00,18:00,2022-06-20 15:46:49,무료,302,그라인더
5293,2,전동공구,23,그라인더,핸드 그라인더 1개,없음,1,303,거여1단지,서울특별시 송파구 양산로8길 8,37.49134,127.14406,02-431-8354,09:00,18:00,2018-01-23 17:33:00,무료,304,그라인더
14186,2,전동공구,23,그라인더,핸드그라인더,1일,1,2431,화곡1동 주민센터 공구대여소,서울특별시 강서구 화곡동 425-13,37.5303331,126.8414902,02-2600-7525,09:00,18:00,2022-06-23 13:49:50,1000원,304,그라인더
12376,2,전동공구,23,그라인더,핸드그라인더,1일,1,49,화곡본동 공구대여소,서울특별시 강서구 화곡동 46-148,37.5440542,126.847671,02-2600-7454,09:00,18:00,2021-09-30 16:00:11,1000원,304,그라인더
11389,2,전동공구,23,그라인더,핸드그라인더,1일,1,52,우장산동 공구대여소,서울특별시 강서구 화곡동 1159-4,37.5482468,126.8418849,02-2600-7726,09:00,18:00,2020-11-27 09:33:09,2000원,304,그라인더
10595,2,전동공구,23,그라인더,핸드그라인더,없음,1,87,자양4동 생활공구대여소,서울특별시 광진구 자양동 63-1,37.5341115,127.0662969,02-450-1823,09:00,18:00,2020-11-23 14:28:50,무료,304,그라인더
1754,2,전동공구,23,그라인더,핸드그라인더,없음,1,483,창신제2동 공구대여소,서울특별시 종로구 창신동 583-3,37.57445,127.01087,02-2148-5423,09:00,18:00,2018-01-23 17:33:00,무료,304,그라인더
11426,2,전동공구,23,그라인더,핸드그라인더+날,1일,2,2436,화곡3동 주민센터 공구대여소,서울특별시 강서구 강서로33가길 17,37.5425392,126.8384231,02-2600-7565,09:00,18:00,2020-11-27 09:54:01,2000원,-1,그라인더
7728,2,전동공구,33,기타 전기제품,(12)검전기,없음,1,172,우리마을 공구대여소(사당1동),서울 동작구 동작대로17길 28,37.4830324,126.9765661,02-820-2571,09:00,18:00,2018-01-25 11:00:00,무료,-1,기타
12208,2,전동공구,33,기타 전기제품,(33)실리콘건,없음,1,172,우리마을 공구대여소(사당1동),서울 동작구 동작대로17길 28,37.4830324,126.9765661,02-820-2571,09:00,18:00,2020-11-27 17:29:47,무료,-1,기타
12209,2,전동공구,33,기타 전기제품,(34)글루건(소형),없음,1,172,우리마을 공구대여소(사당1동),서울 동작구 동작대로17길 28,37.4830324,126.9765661,02-820-2571,09:00,18:00,2020-11-27 17:29:59,무료,-1,기타
12217,2,전동공구,33,기타 전기제품,(43)검전기,없음,1,172,우리마을 공구대여소(사당1동),서울 동작구 동작대로17길 28,37.4830324,126.9765661,02-820-2571,09:00,18:00,2020-11-27 17:31:52,무료,-1,기타
16170,2,전동공구,33,기타 전기제품,거리측정기,없음,1,119,공릉1동주민센터 공구대여소,서울특별시 노원구 공릉동 499-25,37.624874,127.073838,02-2116-2495,09:00,18:00,2024-02-13 09:32:19,무료,67,기타
14966,2,전동공구,33,기타 전기제품,거리측정기,1일,2,13168,집수리지원센터 공구대여소(건축과),서울특별시 성북구 삼선동5가 411,37.5894,127.016749,02-2241-2923,09:00,18:00,2022-10-27 10:25:20,1000원,67,기타
11758,2,전동공구,33,기타 전기제품,검전기,없음,1,13066,노량진2동주민센터 공구대여소,서울시 동작구 장승배기로19길 48,37.508509,126.937352,02-820-2430,09:00,18:00,2020-11-27 14:20:11,무료,-1,기타
16164,2,전동공구,33,기타 전기제품,글루건,없음,1,119,공릉1동주민센터 공구대여소,서울특별시 노원구 공릉동 499-25,37.624874,127.073838,02-2116-2495,09:00,18:00,2024-02-13 09:27:08,무료,79,기타
15567,2,전동공구,33,기타 전기제품,글루건,없음,1,88,화양동 공구대여소,서울 광진구 능동로17길 39,37.5464057,127.0691381,02-450-1845,09:00,18:00,2023-05-03 10:42:04,무료,79,기타
13066,2,전동공구,33,기타 전기제품,글루건,없음,1,13175,군자동 우리마을 공구대여소,서울특별시 광진구 면목로 13,37.5554853,127.0753494,02-450-1875,09:00,18:00,2021-11-29 16:58:56,무료,79,기타
12173,2,전동공구,33,기타 전기제품,글루건,없음,1,174,사당4동주민센터 공구대여소,서울특별시 동작구 사당동 300-8,37.4809774,126.9716577,02-820-2771,09:00,18:00,2020-11-27 17:10:59,무료,79,기타
11968,2,전동공구,33,기타 전기제품,글루건,없음,1,165,상도3동주민센터 공구대여소,서울특별시 동작구 상도동 315-37,37.49911,126.9313814,02-820-2463,09:00,18:00,2020-11-27 15:58:46,무료,79,기타
11884,2,전동공구,33,기타 전기제품,글루건,없음,1,173,사당3동주민센터 공구대여소,사당로17길86,37.4866574,126.9720766,02-820-4081,09:00,18:00,2020-11-27 15:15:03,무료,79,기타
11765,2,전동공구,33,기타 전기제품,글루건,없음,1,13066,노량진2동주민센터 공구대여소,서울시 동작구 장승배기로19길 48,37.508509,126.937352,02-820-2430,09:00,18:00,2020-11-27 14:22:03,무료,79,기타
8528,2,전동공구,33,기타 전기제품,글루건,없음,1,84,자양1동 공구대여소,서울특별시 광진구 자양로13길 37,37.534508,127.082438,02-450-1282,09:00,18:00,2018-02-02 13:30:00,무료,79,기타
7540,2,전동공구,33,기타 전기제품,글루건,없음,1,167,사당2동주민센터 공구대여소,서울특별시 동작구 동작대로29길 52(사당동),37.4887395,126.9792749,02-820-2709,09:00,18:00,2018-01-25 11:00:00,무료,79,기타
12850,2,전동공구,33,기타 전기제품,납 인두,없음,1,468,진관동 공구도서관,서울특별시 은평구 진관2로 31(진관동주민센터),37.6349324,126.9209775,02-351-5477,09:00,18:00,2021-10-25 16:16:39,무료,33,기타
5194,2,전동공구,33,기타 전기제품,다운트랜스 2개,없음,2,301,문정래미안,서울특별시 송파구 문정동 1,37.49107,127.13155,02-402-4023,09:00,18:00,2018-01-23 17:33:00,무료,-1,기타
17139,2,전동공구,33,기타 전기제품,무선컷소,없음,1,453,녹번동 공구도서관,서울특별시 은평구 녹번동 87-1,37.60221,126.92982,02-351-5004,09:00,18:00,2025-01-20 11:04:29,무료,-1,기타
11479,2,전동공구,33,기타 전기제품,변압기,없음,1,13056,북가좌1동주민센터 공구대여소,서울특별시 서대문구 북가좌동 477,37.5742929,126.9101947,02-330-8571,09:00,18:00,2020-11-27 10:15:41,무료,-1,기타
16003,2,전동공구,33,기타 전기제품,실리콘건,없음,1,13364,역삼2동 주민센터,서울특별시 강남구 역삼동 761-26,37.4959674,127.0468034,02-3423-7353,09:00,18:00,2023-08-18 17:26:54,무료,101,기타
12172,2,전동공구,33,기타 전기제품,실리콘건,없음,1,174,사당4동주민센터 공구대여소,서울특별시 동작구 사당동 300-8,37.4809774,126.9716577,02-820-2771,09:00,18:00,2020-11-27 17:10:37,무료,101,기타
11946,2,전동공구,33,기타 전기제품,실리콘건,없음,2,164,상도2동주민센터 공구대여소,서울특별시 동작구 상도동 25-48,37.5055235,126.9423089,02-820-2493,09:00,18:00,2020-11-27 15:47:41,무료,101,기타
11892,2,전동공구,33,기타 전기제품,실리콘건,없음,1,173,사당3동주민센터 공구대여소,사당로17길86,37.4866574,126.9720766,02-820-4081,09:00,18:00,2020-11-27 15:16:45,무료,101,기타
11766,2,전동공구,33,기타 전기제품,실리콘건,없음,1,13066,노량진2동주민센터 공구대여소,서울시 동작구 장승배기로19길 48,37.508509,126.937352,02-820-2430,09:00,18:00,2020-11-27 14:22:16,무료,101,기타
10164,2,전동공구,33,기타 전기제품,아나로그테스터기,없음,1,13026,삼성2동 주민센터 공구대여소,서울특별시 강남구 삼성동 38-34,37.5112037,127.0459453,02-3423-8208,09:00,18:00,2018-11-27 15:47:14,무료,76,기타
10067,2,전동공구,33,기타 전기제품,아나로그테스터기,없음,1,13025,삼성1동 주민센터 공구대여소,서울특별시 강남구 삼성동 161-2,37.5144372,127.0625398,02-3423-7803,09:00,18:00,2018-11-27 14:47:13,무료,76,기타
16005,2,전동공구,33,기타 전기제품,아날로그 테스터기,없음,1,13364,역삼2동 주민센터,서울특별시 강남구 역삼동 761-26,37.4959674,127.0468034,02-3423-7353,09:00,18:00,2023-08-18 17:28:53,무료,76,기타
16980,2,전동공구,33,기타 전기제품,열풍기,1일,1,13238,길음2동 공구대여소,서울특별시 성북구 길음동 1064-1,37.6066647,127.0273155,02-2241-5486,09:00,17:30,2024-10-25 17:00:25,1000원,178,기타
14705,2,전동공구,33,기타 전기제품,열풍기,없음,1,147,전농제1동 공구대여소,서울특별시 동대문구 서울시립대로9길 21,37.5779984,127.0477575,02-2171-6578,09:00,18:00,2022-07-20 10:21:50,무료,178,기타
13861,2,전동공구,33,기타 전기제품,열풍기,없음,2,497,약수동주민센터 공구대여소,서울특별시 중구 신당동 366-15,37.55247,127.00899,02-3396-8522,09:00,18:00,2022-06-20 15:58:29,무료,178,기타
10759,2,전동공구,33,기타 전기제품,열풍기,1일,1,13040,정릉3동주민센터 공구대여소,서울특별시 성북구 정릉동 673-3,37.6089218,127.0041861,02-2241-5364,09:00,18:00,2020-11-23 16:59:34,1000원,178,기타
13454,2,전동공구,33,기타 전기제품,열풍기(히팅건),없음,2,496,다산동주민센터 공구도서관,서울특별시 중구 신당동 432-24,37.55434,127.00828,02-3396-8357,09:00,18:00,2022-06-14 12:43:13,무료,178,기타
12151,2,전동공구,33,기타 전기제품,열풍기(히팅건),없음,1,169,대방동주민센터 공구대여소,서울특별시 동작구 대방동 350-8,37.5081314,126.9263503,02-820-2750,09:00,18:00,2020-11-27 16:53:09,무료,178,기타
15254,2,전동공구,33,기타 전기제품,예초기,1일,0,13040,정릉3동주민센터 공구대여소,서울특별시 성북구 정릉동 673-3,37.6089218,127.0041861,02-2241-5364,09:00,18:00,2023-01-30 10:24:45,2000원,21,기타
14698,2,전동공구,33,기타 전기제품,예초기(전화문의),없음,1,13200,면목본동주민센터,서울특별시 중랑구 면목동 115-18,37.5873502,127.0873785,02-2094-6017,09:00,18:00,2022-07-19 15:48:15,무료,-1,기타
1783,2,전동공구,33,기타 전기제품,용접기,없음,1,483,창신제2동 공구대여소,서울특별시 종로구 창신동 583-3,37.57445,127.01087,02-2148-5423,09:00,18:00,2018-01-23 17:33:00,무료,-1,기타
12610,2,전동공구,33,기타 전기제품,인두기,없음,1,164,상도2동주민센터 공구대여소,서울특별시 동작구 상도동 25-48,37.5055235,126.9423089,02-820-2493,09:00,18:00,2021-10-07 13:48:05,무료,35,기타
14147,2,전동공구,33,기타 전기제품,인두기(납땜기),없음,1,168,사당5동주민센터 공구대여소,서울특별시 동작구 사당로2가길 219,37.4857468,126.9668711,02-820-2794,09:00,18:00,2022-06-22 17:23:10,무료,34,기타
16835,2,전동공구,33,기타 전기제품,전기 테스터기,없음,1,13399,공릉1동 주민센터,서울특별시 노원구 동일로186길 3-24,37.624874,127.073838,02-2116-2495,09:00,18:00,2024-06-27 20:59:57,무료,75,기타
16175,2,전동공구,33,기타 전기제품,전기 테스터기,없음,1,119,공릉1동주민센터 공구대여소,서울특별시 노원구 공릉동 499-25,37.624874,127.073838,02-2116-2495,09:00,18:00,2024-02-13 09:36:01,무료,75,기타
7881,2,전동공구,33,기타 전기제품,전기납땜,없음,1,181,우리동네 생활공구 대여소,서울특별시 마포구 창전동 329-14,37.5475905,126.9297955,02-3153-6725,09:00,18:00,2018-01-25 11:00:00,무료,-1,기타
1427,2,전동공구,33,기타 전기제품,전기드릴,없음,2,471,사직동 공구대여소,서울특별시 종로구 경희궁1길 15,37.5713641,126.9706183,02-2148-5033,09:00,18:00,2018-01-23 17:33:00,무료,338,기타
2251,2,전동공구,33,기타 전기제품,전기송풍기,없음,1,468,진관동 공구도서관,서울특별시 은평구 진관2로 31(진관동주민센터),37.6349324,126.9209775,02-351-5477,09:00,18:00,2018-01-23 17:33:00,무료,229,기타
14182,2,전동공구,33,기타 전기제품,전기연결선,1일,1,51,화곡8동 공구대여소,서울특별시 강서구 화곡동 341-4,37.532635,126.8461318,02-2600-7703,09:00,18:00,2022-06-23 13:32:32,500원,-1,기타
7888,2,전동공구,33,기타 전기제품,전기연장선,없음,2,181,우리동네 생활공구 대여소,서울특별시 마포구 창전동 329-14,37.5475905,126.9297955,02-3153-6725,09:00,18:00,2018-01-25 11:00:00,무료,-1,기타
16824,2,전동공구,33,기타 전기제품,전기인두,없음,2,13399,공릉1동 주민센터,서울특별시 노원구 동일로186길 3-24,37.624874,127.073838,02-2116-2495,09:00,18:00,2024-06-27 20:47:56,무료,34,기타
16165,2,전동공구,33,기타 전기제품,전기인두,없음,2,119,공릉1동주민센터 공구대여소,서울특별시 노원구 공릉동 499-25,37.624874,127.073838,02-2116-2495,09:00,18:00,2024-02-13 09:27:43,무료,34,기타
16004,2,전동공구,33,기타 전기제품,전기인두,없음,1,13364,역삼2동 주민센터,서울특별시 강남구 역삼동 761-26,37.4959674,127.0468034,02-3423-7353,09:00,18:00,2023-08-18 17:28:24,무료,34,기타
14005,2,전동공구,33,기타 전기제품,전기인두,없음,2,13022,도곡1동 주민센터,서울특별시 강남구 도곡동 892-6,37.488238,127.0390246,02-3423-7453,09:00,18:00,2022-06-21 18:03:26,무료,34,기타
9783,2,전동공구,33,기타 전기제품,전기인두,없음,2,13019,대치4동 주민센터,서울특별시 강남구 대치동 928-22,37.4997436,127.0579107,02-3423-8506,09:00,18:00,2018-11-26 09:59:09,무료,34,기타
9283,2,전동공구,33,기타 전기제품,전기인두,없음,1,13008,도곡2동 주민센터,서울특별시 강남구 도곡동 459,37.4837343,127.0464311,02-3423-7554,09:00,18:00,2018-11-20 16:24:51,무료,34,기타
17138,2,전동공구,33,기타 전기제품,전동컷소,없음,1,453,녹번동 공구도서관,서울특별시 은평구 녹번동 87-1,37.60221,126.92982,02-351-5004,09:00,18:00,2025-01-20 11:03:12,무료,-1,기타
14061,2,전동공구,33,기타 전기제품,전동펌프,없음,1,505,유락종합사회복지관,서울특별시 중구 신당동 160-2,37.56509,127.02276,02-2235-4000,09:00,18:00,2022-06-22 14:38:35,무료,-1,기타
12920,2,전동공구,33,기타 전기제품,전력측정기,없음,1,13067,신대방2동주민센터 공구대여소,서울특별시 동작구 신대방동 723,37.4984131,126.9245404,02-820-2848,09:00,18:00,2021-11-08 14:51:51,무료,-1,기타
14954,2,전동공구,33,기타 전기제품,점프선,1일,1,13251,정릉4동 주민센터 공구대여소,서울특별시 성북구 정릉동 293-6,37.6133387,127.0069798,02-2241-5407,09:00,18:00,2022-10-13 14:37:48,1000원,54,기타
14841,2,전동공구,33,기타 전기제품,점프선,1일,1,13242,삼선동 주민센터,서울특별시 성북구 삼선동4가 349-1,37.5908815,127.0146539,02)2241-5045,09:00,18:00,2022-08-26 14:12:34,1000원,54,기타
14819,2,전동공구,33,기타 전기제품,점프선,1일,1,13236,석관동 주민센터,서울특별시 성북구 석관동 384-37,37.612957,127.061413,02-2241-5775,09:00,18:00,2022-08-25 16:50:21,1000원,54,기타
12378,2,전동공구,33,기타 전기제품,점프선,1일,1,49,화곡본동 공구대여소,서울특별시 강서구 화곡동 46-148,37.5440542,126.847671,02-2600-7454,09:00,18:00,2021-09-30 16:01:10,1000원,54,기타
